Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
72,104373.9190316,105417.7947042,105045.1936874,104628.3640135,104494.6098466,103673.9235779,104061.4492565,104807.7224797,104469.8766785,105332.7352643,105372.4940221,104809.8077598,103159.5591406,104021.2563471,104559.0395943,102599.8377474,102844.1915267,103797.352339,104160.994559,104111.2270465,103812.2253057,103741.3469864,99353.250829,102898.5647912,103327.6651862,103299.3357721,103803.4893535,103617.0298624,103779.4630254
73,94198.3197326,93411.2009514,94350.7765474,94075.2761669,94348.6289935,93364.9979496,92793.5950342,94488.0230741,94424.2405238,94945.3246164,93010.2831113,94401.4640148,94099.559064,94008.7178662,93904.3693827,95123.3550733,94643.0673499,94132.1872181,93600.626462,93320.983057,93293.8495966,94088.5397617,93315.3340326,94088.7339994,93494.7840284,93522.828215,92296.3907951,92921.8341604,94118.3944995
74,94006.9951616,94476.0679942,93828.2463121,94720.7286263,94420.6720444,95664.4806381,93895.0652358,94768.1261577,95322.0185354,94948.1222648,94485.2632734,94918.5891868,94308.5725299,94776.0383336,95699.3915037,94527.8213844,94164.8538259,94307.667909,94151.7110984,93071.2402234,94583.9110854,94124.303138,91846.3847312,92438.3696113,93371.2336436,92373.7250218,92528.3766859,92865.2386869,92745.0691949
75,91690.0672118,91433.0608673,91192.8675975,91090.2528567,90815.0456748,92237.595092,89941.0492933,91853.362471,91041.2808578,92396.4916873,91418.9808136,92669.5057629,92332.5032165,92568.281299,92204.3491565,92281.5782672,92272.9522841,92760.1210689,92145.5923361,91088.3619841,91803.4534209,92028.5828362,89749.0799716,90972.4059307,91473.5431407,91070.9554851,90654.3736838,91592.9378159,92081.9524973
76,86609.2350159,85936.4642948,87836.6003233,87524.2863615,87583.719084,86307.5444234,86150.4726072,87157.9721573,87464.6291094,88358.7596318,85946.0352885,86905.195236,86054.6959401,86739.1146512,86636.2509181,87080.6866575,86605.7572775,86610.4509035,86117.1772872,86430.3614281,86148.054869,86827.7989598,85721.4629518,86736.9380619,86774.563703,85770.1636342,84968.7063112,85766.6637077,86395.1491134
77,85370.4617326,84329.4752685,86145.0684143,85782.7110306,85925.6389805,85154.1319985,84286.5630401,85888.0713882,85403.0553222,86445.7870734,84018.9809984,85790.6094003,84637.9468368,84828.707008,84601.178166,85990.8565843,85048.5944871,84216.4669947,83882.2019099,84949.1581196,84281.4074308,85062.2220012,85337.1683849,84991.2719759,84824.2752624,84496.6301795,83039.1925974,84001.7293349,85091.2900521
78,83416.9468378,84256.6266155,84799.0713397,84926.0535281,85256.9528143,85471.0203048,84767.3874668,85592.6788671,85172.4457828,85398.4160785,85053.8135623,85718.5935919,84792.0021679,85515.2772352,85365.5278045,86073.2927246,85643.0701921,85634.014651,85198.8354994,84510.1816206,85513.046995,85278.3924704,83058.0918528,84698.7712905,85335.8201117,84346.9455545,84004.0905955,84695.5182811,84835.8331193
79,78234.5846829,78716.1107739,77057.1184436,78598.2066959,77855.7154653,79070.3238416,77851.8994337,78802.1312058,79439.0664898,78470.9643523,78358.9554627,79015.4763008,79009.3953838,78982.3391608,79030.9320577,78881.0527833,78396.0572889,78524.3045573,78052.5677207,76925.5987623,78542.703093,78051.3499023,76990.8153128,76819.6200971,77486.4363915,76376.0761913,75875.3602462,76970.5063194,76495.6241679
80,80675.0159204,81288.5875018,79105.6661839,79839.895624,79669.497049,80519.9442003,79146.2054452,80088.0421732,80412.9660196,79667.6920669,80208.7446594,80425.1826297,79999.1257253,80464.8808188,80849.4567825,80786.4071161,80004.8798493,80621.0962044,80307.9388892,78901.5459722,80124.7896017,79921.8166922,77105.2555603,78889.1730871,79428.2807117,78708.4958705,78592.49831,78999.3025563,78925.5649526
81,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
82,70711.711364,70080.4137611,72179.5949566,71117.8925887,71140.5457121,71234.5087588,70476.3544982,67873.6971245,64010.7894103,65216.6046502,65201.213841,62693.6656591,63698.4101119,63528.2194945,63459.7122832,62823.4699205,64605.8657161,66062.9229262,67797.9136548,73039.8586568,73200.3677433,73600.082648,67566.1410309,87324.3556585,87293.6668025,89026.6825329,89356.000936,87236.9108069,87670.3560753
83,79760.7179313,79528.8099042,79914.8203266,79854.5639438,79698.1951614,79619.4611362,78867.7335334,79811.7191894,79936.5121992,80591.7233166,79290.49081,79946.1926424,78780.4912796,79633.5971123,79608.9474074,80030.9834449,79232.5423625,79556.8078566,79383.5610883,78772.4818913,78960.8054035,79446.4463456,77774.8381483,78847.1144823,79233.1950904,79206.6224512,78766.7879546,79276.5140403,79653.9077489
84,84677.9355192,85115.2631674,85655.0994797,85009.8053207,85534.6403727,84067.2871208,84780.7014227,84782.7490026,84245.1694135,85129.6954587,84916.1156028,84456.2407026,83230.1603574,84048.9773725,84224.3876257,83106.4837974,82429.770899,83471.7310037,83270.7405327,83852.7346505,82997.8475807,83160.0228573,80025.9028493,84111.3965228,83616.7767315,84843.1369035,84816.8553361,84637.0646839,85622.4029887
85,79640.0344483,80206.0570604,80461.9751442,81017.2846351,81138.4240355,81533.0394178,80744.8221884,81168.5104531,81520.3674366,80842.2380663,81191.2392903,81094.823461,80663.3951401,80822.5501491,81550.2111583,80464.8567254,80090.127295,80847.4925532,81051.0559873,80187.5692915,80420.40588,80184.0220161,77750.9730893,79803.2226544,80675.772541,79547.713583,79716.3490501,80478.3694202,79531.0742879
86,72769.591301,71468.3975412,73417.8169162,73374.4427426,73167.9117401,72243.6752938,72269.1609964,72916.6997679,73989.8392608,73623.4253083,71449.7049203,73283.1757681,73650.0487613,72919.6703591,72740.2985365,73857.6678052,73700.1961174,72771.0606168,72358.762435,71883.9891728,72443.9616207,72868.514092,73604.1495447,71919.6913451,72135.5279982,71849.1601821,71381.8822508,71867.9522134,73020.2189435
87,73975.953804,74279.6425648,73825.1970283,74227.899116,74125.4284471,74005.7983309,73350.2420233,74253.2489933,74461.2554309,74564.5153997,74200.6343139,73972.9752187,73854.76373,73824.5122753,74495.5661576,73925.1258362,73997.3225205,73938.8209269,74013.7108891,73336.1498982,73767.6442049,73865.7806847,73195.4159388,73346.3880131,73438.4487712,73224.1322464,72755.1083014,73272.8857825,73320.126128
88,72709.2332388,72909.5188561,71493.8303225,72141.6060012,71940.6631299,72502.3222749,71456.8014132,72190.9633641,72629.3921547,72095.6267675,71963.9203216,72390.2108963,72968.3744014,72268.8528601,72770.1097184,73109.4236673,72572.6935628,72911.9858571,72361.5443272,71215.9904912,72387.2638626,72319.0050249,71592.8995283,71133.4252129,71610.8622397,71273.6351842,71057.8156825,71203.8408747,71374.1936182
89,74349.3321263,74126.1079469,74618.542429,74285.4735824,74735.9525916,75359.4589523,75915.4037595,75435.0410838,72939.7505156,74137.6816802,74886.9065464,74158.3523697,74995.427093,74186.583045,75955.7993589,75600.5226113,76250.378574,75576.2859194,75387.0743027,75952.6437372,75686.5206753,75584.8800943,69527.2406618,77334.3155874,76704.1899199,76817.6481926,76401.5679706,76152.9174285,75603.2462482
90,70749.5490905,71458.3417194,71736.6827763,72011.0374038,72360.4667244,72298.6592982,71821.5529563,72246.3901901,71754.3381137,72142.4303976,72258.8081285,71991.5545784,72117.9404766,72447.1599187,72446.4093757,72851.2331839,72231.3726192,72290.4204416,72365.0736408,71380.9730477,72375.3281485,72171.8808514,69837.1916548,71645.7527434,72205.8200016,71886.7146423,71896.2579021,72047.5888768,71735.1374377
91,67357.6385232,67113.2142387,67718.4177287,67592.9035532,67690.0646267,66768.687883,66764.3660829,67531.2248745,67452.5928248,67988.0767005,66679.2985076,67311.2991065,65791.9835074,66285.0949574,67264.4187563,66519.4512507,66327.7565937,66289.6041266,66348.3864243,66644.750116,66346.950362,66785.0134851,66560.1104078,66979.2401175,66879.0572748,66257.4381896,65530.7970315,66201.7683512,66410.8975526
92,69597.589753,69503.130588,69290.3807922,69127.9021442,69158.5303697,69919.8076299,69872.8980209,69723.8715467,69010.0181411,69249.3615293,69346.4712489,69189.9580203,69641.7434575,69627.8634268,70161.2957019,70351.0691788,70694.6343459,70046.7760096,70073.8568012,70529.1669387,70639.6713365,70361.9071306,66390.2447692,70895.8575862,70707.3729891,70785.4081574,70374.6890519,70156.3995339,70516.1242978
93,66856.0265771,66986.2156765,63115.6523773,62848.2301121,64698.0189518,64794.8451963,0.0,65125.5266,58501.2680034,62953.243891,65050.6547957,65296.5789371,66133.4047283,64800.2928159,63998.1023547,66209.5118681,65691.1938105,65513.4004063,65526.6213072,63407.7592827,0.0,63930.8757293,62728.4919347,64066.619959,64654.397072,64902.4407494,64592.8332057,65071.7614728,65338.9832922
94,63799.08126,63790.7270008,63633.3289881,64229.9840363,63904.8692703,64650.1211359,63348.8713788,64148.2741117,64465.9602002,64358.9852681,63487.9321562,64171.8134244,64141.78054,63997.1332409,64227.275048,63799.1584767,64033.693729,63981.4423528,63587.0649933,63118.7145568,63596.5774726,63711.256041,63353.0224854,63063.9690953,63630.1640288,62784.4701166,62446.8631224,62773.8166779,62842.1209765
95,68864.2534276,69126.8739961,69922.3375939,69076.9470205,69938.6670433,67945.3617748,69465.4553073,68753.6694954,67922.1200957,68597.7803391,68646.9509459,68101.3996321,67969.8227563,68079.7714276,68291.9376104,67837.6379445,67520.829074,67879.2586634,67812.4250932,68186.152908,67508.9485656,67933.6345665,65705.954691,68726.6008829,67992.1605262,69576.1673353,69500.0983991,68937.0096992,69611.2142204
96,64538.1410184,64753.1396504,64466.32149,64886.0723597,64835.5092909,65952.3601515,65786.8947479,65507.2473813,64901.8938302,64886.773568,65071.6385276,64819.5287467,65325.7028319,65200.453705,65629.5079633,65348.0243754,65554.1865042,65196.6887979,65202.1191677,65941.2851518,65718.0020539,65225.1629503,61527.2560692,65523.6536812,65957.2427691,65331.1896758,65106.1937834,64972.005576,64594.8896149
97,69736.5987349,70551.496298,70131.2316075,69997.0465567,70191.4167779,69137.6930932,69299.3862174,69978.5361016,69745.6452051,69507.2093051,70072.5490934,69363.2232978,68367.7936255,68534.1851092,68841.8928645,68385.1988214,67680.803648,68340.0219125,68992.4454339,68496.1716975,66821.2121099,67985.000943,66269.4500027,68658.9230291,68756.8434745,69239.0613269,69471.1954014,69585.7936365,69864.4116079
98,68376.0643616,67989.3630475,68666.3343955,67736.8456698,68453.3233084,68531.759504,69107.561389,68326.1682549,65894.9827001,66925.466051,68012.6914268,67014.8312739,67592.9678198,66956.6859168,67244.3725721,67417.8301584,67874.1412696,67261.9996227,67651.1824045,68631.7410809,0.0,67318.8424864,62282.4015685,69984.2252159,69157.7385006,69880.7295924,69828.3961879,69254.9866374,69617.8734828
99,61579.4381153,62286.806595,62312.7738023,62290.051322,62304.3463142,61740.4646551,62136.3204811,62194.3531238,62513.7346419,62698.5671063,62251.8208206,61694.5047957,60296.5784934,61214.3301183,62342.3767833,61007.0411469,60758.5885103,61293.5022701,61453.3720936,61504.7906494,61324.7863736,61456.7321448,59822.4775418,61335.6741293,61281.9443151,61169.622323,60888.7576169,61328.7928892,61250.3063381
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,60971.3212949,60973.0634895,60432.8525586,60804.0429143,60786.4315135,61124.702211,60117.5073368,60960.4874901,60930.5365296,60756.4345309,60485.8407153,61045.4147078,61150.1652512,61193.4878451,61073.9818159,61331.2442502,61044.6154333,61081.3118237,60805.1634706,60025.3813315,60857.824393,60808.9570704,60047.3189881,60107.2598738,60018.5068103,59891.0210704,59492.0269915,60100.1328385,60577.2091752
102,62569.2066403,62645.4114282,62404.8325675,62106.4867923,62897.8618499,61931.2060918,62073.1064601,62059.5501139,62344.8462611,62271.0777202,62460.0172026,62203.4278684,61385.7183116,61465.2097863,62421.0979343,62314.460009,61552.3713519,61856.8814754,61647.440756,61993.2297001,62212.3153043,62116.3457586,59864.9398022,62339.1033333,61699.2140875,61962.3676418,62510.7766057,61748.5711113,62566.9272158
103,58366.7394335,58804.6861768,57157.8588753,58176.0982827,57798.3879415,59700.8443202,59417.0651103,59313.8304417,59128.4409164,58746.455741,59180.5301792,58982.7765432,59790.3264745,59555.0467533,59802.5688801,59683.7533902,59975.5560343,59583.4557361,59603.8974558,59174.6765804,60240.4979721,59248.1973158,56574.0094534,59195.0455305,59844.4668571,58829.5093431,58837.0460744,58558.6244611,58205.058525
104,59233.8977265,60004.0487838,60029.6762646,60182.3207837,60231.5071028,59909.9283236,60186.7972414,59980.5403754,60569.5726291,60421.6441929,60314.2538102,59724.8128394,59217.8865421,59614.068741,60248.1163397,60010.8427648,59768.1504474,60207.1878616,60051.4156108,59592.5116842,59509.8875459,59585.3725256,57517.5086225,59327.6627325,59637.5282282,59790.1569364,59677.6905303,60081.2784765,59407.5540961
105,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
106,58749.9439107,59102.2274101,58592.7203262,58782.4154872,58752.8936918,58484.1095354,58243.4932916,58809.4872146,58670.5846877,58566.6785663,58828.3087803,58392.3260156,58158.6400403,58201.1451124,58715.2213201,58601.4721131,58639.1588009,58678.3877273,58829.84041,57815.2145616,58143.9613515,58165.0071869,57933.4267576,58078.1718838,58431.7953086,58030.4404886,57948.2902972,58209.1672499,58577.5074841
107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,57700.5835369,57275.0970072,56936.3155724,56868.6449701,56523.4495391,57240.9069624,56160.567292,57358.4982758,57172.0161131,57964.2085856,57068.7625606,57783.6815727,57254.8707997,57386.6762001,56738.6479327,57957.9811988,57308.842701,57167.1435671,57104.5293864,56906.728932,56701.1337186,56980.7815558,56213.6665291,56976.4900233,56974.0948479,57597.054484,57098.8085013,57404.2223053,57710.6533648
109,52716.4011145,53286.6910735,53619.4730322,53570.3286123,53850.7495126,52537.9326307,53639.4504433,53434.8724002,53862.1697956,53619.3055855,53581.6557076,52998.7041909,52880.4410761,52766.9069558,53270.3471593,53537.1709466,53276.9328918,53684.8538873,53336.0135627,52859.2362419,53272.7717657,52817.6102283,50867.2201211,52954.3704514,52856.742886,52996.4522832,53183.2111444,53338.8539312,53304.5275739
110,53883.7342821,54259.875115,53582.8463775,53868.4465468,53699.7606015,53217.6754507,53205.8564557,53812.0005096,53901.768399,54153.4825891,53952.2622529,53575.3264975,52948.9616006,53255.3702709,54033.726586,53895.0960305,53492.5545367,53990.6074125,53851.245102,53308.607256,53784.2860714,53653.5937435,52212.4483133,53328.2932793,53305.8343774,53226.4496451,53191.9403313,53557.310506,53393.9607487
111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,55970.0205669,55349.9012735,55301.0201884,55345.683367,55526.7713954,57637.467131,55775.486304,56133.4113645,54355.8863548,55967.6146717,56744.7689883,55674.5384131,54620.8997585,56080.4628596,57066.5370029,55872.5606324,56036.492154,55156.3309742,55516.5537875,57905.0665366,56792.5355055,57614.8079246,51335.3124018,57846.1249331,58273.1646779,58437.6527547,58287.7030047,56552.3198586,57221.1688258
113,50629.7947488,50047.2244646,50597.194984,50518.0995529,50518.1824675,50195.6555789,49760.024961,50588.8503552,50260.9193592,50967.0055944,49904.4392993,50499.6292944,49733.3862938,49970.4135998,49931.6751231,50283.4829556,50104.9744634,49736.865503,49684.3306511,50194.186847,49627.1569366,50098.2849238,49539.3653206,50140.936005,50339.1586589,50510.9209114,49810.256095,49977.5974026,50553.3570275
114,48782.7758598,48624.4430492,49013.5819597,49535.9501278,49509.8244097,49817.0186382,48806.829747,49586.5593369,49639.6440525,49439.3427272,49152.7117742,49438.0336224,49154.7950354,49251.572306,49187.8718599,49563.3208752,49187.0849921,49016.9031512,48938.6248165,48539.9332522,48765.0603517,48803.027331,48734.7405273,48552.6260142,48966.0972025,48235.7310453,47829.1255592,48286.186779,48272.4494612
115,36704.4436635,37211.8676189,39952.9173376,40487.4189765,43847.5418072,48310.2692699,48245.4860165,51133.7513672,56993.0537796,68389.1574297,71170.0069808,73350.7414979,73689.8558361,74068.7843345,73763.947787,72259.1418774,65577.9343368,62484.9407883,62172.4541391,61142.3144489,58980.4892052,59010.9932896,49137.1091689,53572.4479965,54019.8532885,52604.2420438,52512.9052577,50557.5426776,49976.3688911
