Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
72,93088.5249683,92818.822524,95495.616851,93137.0178811,91555.2752627,91476.4634537,91734.8740426,92409.0925784,92378.8658691,94813.749363,93348.4471619,93288.9046765,91175.9518778,92455.5746105,92333.3582357,91359.8289448,91358.108346,91828.216919,92349.8991448,93565.4635643,91555.3052026,91873.680057,90119.8933006,92049.7703466,91551.4342641,93770.9032068,93647.6705854,93880.0748303,93357.1759288
73,86862.7647973,86138.4901264,85655.3297986,85356.0288894,85271.540994,84695.5692542,84299.0553687,85292.3007197,85787.7664855,85566.1780649,85797.1506394,85686.1453042,84941.7341283,85155.6552157,85777.1036011,86534.7195235,86000.1747058,86843.126417,86287.9916869,86509.3907527,86218.5573071,86494.2396667,84195.5268919,87329.2446004,86511.9636745,87957.1705265,87059.3614885,86625.605499,86885.9292678
74,86115.0609733,86553.268236,83973.1332245,86531.9606412,86576.5124509,89071.14339,86488.5013791,86795.7478028,87044.8379384,85987.3010982,87049.5349743,87548.5095647,86992.1719644,87467.4192138,88095.2982338,87264.0638428,86501.0865387,87045.5758951,86507.3102683,86605.475883,87584.3425567,87187.0853205,84191.848981,85070.3711716,86332.8675153,85048.5349719,85141.8592477,85769.1454037,83814.3725645
75,84281.7726774,83724.0612735,84085.792098,83390.4890117,82518.1299868,85157.5857532,82224.0324408,83880.0142838,83243.2615315,85382.6887298,84215.6028539,85277.6108901,84727.8824747,85299.0269112,84790.4920173,84411.1410694,84327.6329553,84766.6836162,84558.2882951,85440.0337083,84761.7218993,85090.8957298,82681.3430018,85009.9003041,85137.4397419,85901.2039107,85342.8487228,85689.9215614,84831.2333708
76,81374.2784839,80694.6738006,82692.6808214,81232.8113182,80672.3941626,78866.4583477,79946.8081722,80425.7397137,81085.7843558,83505.5572863,80586.4221323,80662.6964497,79473.6313151,80489.2732913,80801.0326675,80663.0501778,80465.7358161,81205.8871783,80766.6646943,82285.9590269,81223.7529417,82417.0557842,80036.3223931,82878.1987745,81888.9435781,82930.3380851,81917.3423204,81625.7715536,81762.447786
77,80486.9108336,80058.8932179,80662.0279434,79466.4176943,79193.7334117,77681.9252852,78316.4663561,79135.0566672,79509.0600783,81080.70385,79378.2738241,79479.4887785,78137.8849907,78294.2459952,78992.7262659,79312.0519293,78990.033404,79622.2308089,79165.4637436,80672.2803048,79807.7391842,80620.1520106,79150.1801263,81527.5623416,80393.240515,81899.6610057,80303.4871764,80184.6087842,80430.1438749
78,75752.1464493,76521.9591718,77535.7094152,78072.869754,78123.8466162,81089.6258882,77906.2221088,78812.008916,78327.0114394,78007.557236,78571.4614813,79212.2121588,78991.6789328,79395.8952325,79023.4461895,79157.6241842,78401.0164587,79130.6663047,78477.7009683,78434.3204735,79374.9700402,78701.4622257,76844.2919655,78188.7655407,79296.0837503,76969.5619863,76758.2902194,78344.5990264,76313.8097615
79,70809.645498,71721.3926727,66407.549924,70411.7547053,70866.8643828,74067.3348188,70821.7484459,71646.2383287,71946.8768976,69044.2279294,71540.5514188,72388.8731684,72382.9020645,72538.9623702,72064.8608502,72121.8825155,71212.4598858,71918.082112,71008.8531099,70058.4474864,72502.7005175,71432.3458794,69898.1284291,69102.6661207,70432.2573859,67912.9819057,67769.0835882,69082.7480228,66476.1192694
80,71692.1448479,72140.9551294,67579.0265646,69932.713065,71000.2498289,74332.2934639,70263.7046265,71524.3518087,71388.0215145,68313.4491665,71476.248724,71995.2966049,71883.3609175,72545.2092402,72120.2924935,72768.3142847,71603.1418218,72378.863109,71677.7517722,70463.6847416,71870.2130075,71076.3055999,69419.6882596,70111.684679,71163.4880661,70816.4698169,70914.9062576,71233.5833049,70030.5542495
81,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
82,61033.4258325,60835.6288935,62690.5412908,61349.4195945,60844.2338372,58766.8805049,59868.1696008,58578.1605269,55992.9963846,56682.2738822,55167.8161322,54153.4687823,55027.0353451,54552.8655952,54127.336846,54172.4302247,55395.692737,56874.495295,57769.5840023,62704.0495447,63095.5321085,63718.7258961,65133.8323087,73647.8943074,74106.1786077,78711.578157,79144.7830719,77834.3688765,76992.9103765
83,74584.4475808,73677.1715946,75073.7683792,73806.6703676,72408.8440618,73248.5315477,72584.5333118,73218.5561237,73550.4112651,75967.1608797,73604.9388458,73919.1176908,72612.1871367,73559.6519098,73721.0127258,73743.7498352,73081.053494,73838.6602303,73599.1400567,74628.1585312,73473.6459289,74460.1572604,73262.1343598,74740.4383646,74398.2124949,76328.7546406,75597.7339274,75378.761085,75163.847462
84,74733.4997343,74738.0016209,77305.3014015,75116.9460342,74789.6105681,76504.9315648,74410.2029992,74763.0217304,73964.360384,76288.0144851,75016.9140894,75008.9121982,73536.059147,74400.567185,74006.0315525,73068.2152093,72241.4639466,73078.1087421,73421.3363171,74178.3644999,72829.063922,72903.8957994,71783.9497384,74884.0150596,74671.9793642,76469.6998645,76543.6896106,76694.644883,76930.6950043
85,72223.6909327,72458.3485739,73885.071576,74363.8950342,74513.3683553,79234.8100672,74282.6197361,75195.7017068,74591.6321653,73956.5438874,74814.0470129,74993.5612543,75126.2141702,75538.4091587,74928.2633048,73596.9726503,72823.128765,73618.3826467,73381.5031509,74258.1258947,73916.5799254,73074.7002222,71418.7076545,73101.0987829,74804.3338219,73055.9980733,73178.8782197,74463.2649673,71970.210453
86,67754.3491842,66598.983457,67986.5911545,67191.2216967,66303.860484,65721.160814,65936.5000946,66287.2783751,67802.0394049,68178.656781,66639.8766655,67169.1147435,67372.7922736,66715.1080843,67056.3097177,67416.3389844,67437.3404975,67480.8534785,67142.9725074,67664.1771648,67423.9701556,68050.9661597,67265.5734452,67901.9608864,67410.4283955,68528.2256762,68116.7727272,67301.4215916,68260.0882923
87,67815.9796573,68112.2719511,67621.7818647,67896.5788969,67805.0639724,67087.5080221,67302.709851,67762.0359289,67917.3172821,68513.3048896,68130.7326482,67776.8485784,67277.8164653,67486.2068827,68254.108072,67876.771474,68080.9465456,68039.0789884,68185.0969946,68086.9693726,68070.9374916,68702.0391283,67872.9833606,67916.8967296,67833.5623341,68175.5014341,67619.9038781,68311.6630944,67048.3765067
88,62663.7720789,63547.7018778,59320.5218045,61655.8997424,62479.2264325,64789.4045493,62019.9082363,62659.5534003,62667.7036994,59313.0471509,62813.4515903,63146.6791642,63859.0403622,63173.0283345,62951.0095023,63861.9922854,63259.9390367,63773.7222004,63176.90154,61425.9216678,63060.4239718,62416.8477542,60691.9621964,61077.4826939,62227.8308553,61493.554011,61610.1244842,62092.256087,60924.1366411
89,63231.5160598,64045.869555,64194.7806719,64183.4430187,64551.8335483,66939.5875863,65675.8722369,65085.0720334,63688.7641261,65108.1471611,64262.0935545,64559.8894526,66055.861977,64438.3217299,66852.5099778,66213.1103144,66211.025815,65976.7982673,65642.5957717,65330.3628558,65587.1567373,65449.8339156,62315.6615278,66393.0421712,67069.538617,66733.2098844,66953.4561626,66540.7143857,65068.8077644
90,64519.5961931,65264.1283274,65767.6103344,65736.1976779,66163.4179054,66442.2029536,65989.9750155,66040.0869698,65539.8009279,66507.1544477,66296.0376582,66251.9506051,66119.444616,66457.868346,66413.0656117,66607.6647469,65786.6622108,66135.8223934,66068.4656103,66279.7242319,66629.7404886,66669.4995464,65100.8298933,65792.7444312,66434.9054354,65649.3261566,65520.2285931,66628.4197771,64513.8866507
91,61892.653643,61379.3389318,62093.8932333,61200.2154364,60542.7542446,58871.7516277,60199.4438964,60721.9159828,60864.9259255,62615.998789,60861.6832038,60847.8007883,58941.4671661,59707.2232564,61075.7680762,60251.6846204,60341.7404993,60818.7247115,60883.9910418,61769.7645599,61108.2839965,61884.0823894,61370.9873954,62181.7883277,61287.3381606,62100.5742142,61041.3066654,61743.146497,61519.0736497
92,61613.7306637,61388.9870217,61265.1898516,61287.364531,61347.8750719,61403.964751,61590.1170686,61496.0526893,61135.7186308,61573.4363404,61189.7581899,61701.0274156,61813.0557987,61858.7895058,62696.5853146,62902.91177,63051.4254286,62692.8975397,62566.4930154,62460.3115916,62897.3902318,62986.9253449,59168.0857871,62206.7508072,62603.2854062,63853.7333837,63625.9567832,63161.385592,62935.0759115
93,59069.5591835,60033.9461555,53011.9686756,54487.5349735,57213.8065592,62278.95128,0.0,57580.6988602,51163.5331201,50355.8724877,57893.4283266,57686.112172,58469.992419,57155.7976677,54792.3081099,58175.3274615,56992.7158644,57736.1373671,57381.5833185,54238.2900644,0.0,54179.5048475,52389.6490942,54961.5821963,55603.8654104,55962.6027553,56227.9203484,57029.3226063,56208.2885487
94,58053.2890535,58605.3501162,56648.5458288,57799.9713857,57855.3327616,58583.9114935,57816.1881949,57980.4590627,58451.9991885,57348.8778903,57471.4510446,58119.6072203,58207.0609175,57635.7757289,58171.6298509,58011.2919786,57991.6378923,58562.7590109,58009.8332171,57370.8682323,58048.5345845,58088.8939027,58529.2440949,57215.9709861,58183.5741021,57029.1083431,56762.7251761,57687.5786107,56305.049331
95,60820.1904671,60465.6300594,62487.2240329,60632.1296347,60961.4199402,60746.5519202,60559.8128538,60075.7494504,59542.7889157,60434.9644716,60299.49319,59423.235419,59627.4914008,59721.2375615,59859.2497561,59775.8538718,59435.4312901,59594.531735,59997.4197551,59626.1830728,58842.4265718,59409.1142117,57770.4140304,60890.0983487,60545.8456141,63245.004591,62996.7588187,62643.895748,63048.2130245
96,56726.8851289,57421.0673068,55552.9012967,57368.4319081,57906.577958,59258.0470826,58167.7469993,58335.5275607,57778.1523876,57235.9274963,57871.7128698,58239.0914924,58607.8813151,58563.0230223,58790.2529929,58421.8191867,58222.0457452,58255.1441267,58068.1093704,58288.5458324,58808.3499341,58443.4461125,55402.9845438,56883.423192,58333.4453677,57245.2222724,57207.0556049,57225.3637137,55348.6584262
97,62874.814968,61989.2144315,62958.6965701,62367.0037239,61526.6002655,66145.478262,61095.0092893,62275.8075418,63114.0278906,60843.1550683,61997.0975921,62632.484236,62204.7472615,62420.9302355,61538.4763003,61467.3210801,60568.8102568,61197.9517194,62029.2451857,62609.4985547,59809.7686865,60313.2453932,60365.872212,63036.65879,63010.2813745,64250.7612354,64199.9177171,64736.8159549,64319.1647053
98,57447.1215796,57348.1558104,58212.5765116,57161.9698451,57236.3013654,59427.3990428,57558.6251195,57510.1524707,55514.3814425,56135.3088015,56630.1419917,56303.9938486,57618.7654005,56971.7215244,55907.0102955,56832.2756857,56786.6681189,56676.5496323,57183.4661894,56759.5230164,0.0,55142.1789668,52737.7741388,57921.6103994,57899.5398744,59701.4068236,59978.6843796,59327.4500738,59487.6295032
99,55108.8508965,55299.9629645,55996.3543412,55775.1578839,55426.8472943,54948.7003587,55479.2006863,55481.4865932,55797.2875329,56797.4919511,55996.1616636,55418.0219304,53475.6688587,54897.7069233,56157.7219614,54802.74114,54591.9671871,54721.984259,55120.5917041,56265.9458777,55500.0807355,55740.0345906,55083.6301763,55637.7848666,55426.9870477,55994.0903598,55804.7427217,55856.8528915,54914.9770262
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,54723.9581201,55270.0810764,52825.899735,54075.5130876,54673.0916659,55672.5697103,54075.4978997,54375.7037582,54368.2364233,52629.8254185,54417.0510906,54797.8870719,54665.9554255,54637.4980291,54428.555276,54886.7915763,54597.6418879,55096.9066977,54968.4152455,53682.1005676,54621.082972,54387.126818,53618.4122007,53533.9232552,53932.3852841,53721.1422367,53485.6204747,54040.880911,53756.0047783
102,54423.058326,54459.7329897,54291.6376153,54201.1349922,54903.1332253,54282.084223,53796.1665376,53808.0351929,53874.9561677,53714.7132047,54204.9670385,54185.8500512,53161.009676,53663.5373529,54535.7361201,54816.6339876,54172.9941884,54095.0773171,54232.3649906,53787.6512745,54504.2526784,54045.3221995,52324.1471591,54390.1190848,54266.1261118,55086.658647,55509.1789816,54889.8674275,55169.6244495
103,51186.5420543,52069.9920737,48028.0954103,50535.5931234,51508.3475823,54392.3663181,52678.6373217,52724.5996348,52670.9777892,50570.917591,52693.9995557,52990.8576012,53807.1945248,53614.9067015,53648.4301498,53423.1200515,53349.4757729,53348.3256525,52890.3618773,51958.1163493,53988.7549022,53001.8842749,50019.6551448,50773.222221,52432.9781591,50500.368199,50732.8543826,50885.4107951,48809.0440933
104,53156.2847419,53661.6600015,54509.1441142,54525.232892,54209.2475175,55364.0731733,54230.2788739,54311.4513535,54694.0957452,54914.3038873,53986.4999457,54299.1573949,54245.3159841,54745.7038767,55223.7266742,54965.8675987,54535.3644793,54818.1919742,54792.6998783,54812.7781946,54392.5160909,54828.7459735,53843.958091,54262.3664638,54893.5968978,54582.9063316,54604.6135127,55398.8269473,53528.7406614
105,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
106,50585.6156673,50332.924129,50286.6920551,50446.1514829,50043.9125402,51762.6260071,49775.5760042,50273.2523912,50083.5259222,49673.3038499,50751.3829198,50411.2752373,50102.5332308,50576.2811731,50587.3234328,50583.3519459,50365.5853556,50505.0710512,50588.3981442,50395.7362705,50171.8359891,50104.5393897,49414.2900653,50641.5498155,50801.9400466,51715.3480078,51513.9368549,51392.6047319,51372.4208945
107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,54210.9229378,53676.525864,53604.7776023,52850.8359972,52109.1014278,53386.1914662,52181.7453085,53088.5465476,53151.1095374,54763.5113082,53653.3708492,53875.5903436,53379.6782685,53522.3679978,52799.4738651,53590.7809573,53169.6992159,53554.1236365,53486.8284389,54306.1686212,53315.5362649,53707.7783092,52790.2955228,54260.8038171,53780.3393049,55388.5864466,54705.4345719,54519.8802066,54508.7490429
109,47754.9344108,48445.7337771,49230.0088857,48843.6974519,49074.275818,47652.6266267,48990.5143793,48777.3935589,48703.3611097,49790.2058657,49209.0770192,48650.3176362,48276.7733773,48318.7694806,48702.8013065,48938.20759,48824.4233396,48835.7354667,48666.2103112,49106.8600993,49014.4584204,48884.5863781,48051.5017658,48641.9309989,48747.5527904,48957.1484525,48824.2276609,49299.3756048,48421.3224746
110,46661.548231,46594.1859315,46316.990988,46431.1537284,46219.7346816,46169.6140444,45786.5887589,46359.9932317,46350.651947,46807.9062698,46737.8592098,46498.9485611,45577.9771563,46186.459436,46891.0656058,46801.9479508,46560.7071306,46787.5618931,46658.715349,46825.4974818,46767.1994204,46850.1197616,45356.5195954,46674.2175597,46551.8146536,47269.6436187,47176.0151613,47461.2370789,46634.1911393
111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,47287.5710024,47146.2193634,47200.5084673,46561.2984731,46693.1624411,45210.9773161,46892.8849397,46852.6987227,46012.3036632,47716.0460648,47016.2390396,46834.3714543,45706.6457833,46665.4453762,47451.2357097,47344.1849611,47572.9197266,47230.7210233,47542.6297063,48178.335524,47863.4117208,48480.3293348,46288.2525817,47933.2875831,48172.4389608,49228.7461652,49032.4372936,48474.7489404,47842.3989614
113,46414.0414639,45798.875993,46093.4728581,45627.0673443,45119.2589693,44597.3342453,44884.374876,45340.876311,45629.4962162,46111.7995592,45446.3076532,45505.3254043,44544.5400047,44838.0383432,45167.9622919,45306.9005412,45466.0660529,45761.6604452,45703.797022,46139.4873024,45367.6832662,45954.512646,46088.0621028,46377.8460734,46123.4540509,47134.962867,46352.7797009,46336.127572,46504.095205
114,44106.3954214,44221.5822696,42762.8075454,44764.5061551,45019.9636584,46924.9429132,44578.6740726,45148.8456454,45388.5391379,43510.4458849,45085.7942819,45274.0947503,45455.8865107,45330.0287993,45319.570768,45341.0660048,44631.8837873,45220.4962308,44963.6353344,44414.0324381,45005.413114,44770.4555507,43860.5780482,44217.7471747,45192.386525,43409.7907149,43486.7974435,44085.9842595,42850.6033878
115,30077.4654022,30906.5916134,33408.077102,33904.4394549,36497.3443001,39592.379838,40027.8413954,42915.1841957,48201.7168136,57037.8373256,58914.2995637,62037.7764042,61845.0759345,62345.0948471,61366.359941,60965.3806286,54826.3729442,52462.893798,51545.1327257,50892.9086592,49645.8929324,49408.2899732,44843.3926941,43838.7589061,44339.5453606,45589.8951285,45615.2925169,43964.199182,42537.1896802
116,46022.3933038,45365.5271418,46787.0001632,45553.1657156,45178.3826172,45358.3361283,45852.7737099,45842.0485804,45259.159128,47544.4072674,45733.089203,46185.1862144,46479.0530108,46348.6358539,46485.8376027,46605.9318783,46883.9917033,46572.1786918,46522.6434864,47332.8760805,46547.382221,47109.0583011,44556.2613012,46543.1005537,46495.3745389,48243.3370958,47993.4223856,47411.9152614,47605.2525443
